,rev_id,sent_text,category,sentiment
851,684413909,I stayed in this hotel for 3 nights its expensive but believe me its worth staying whenever visiting singapore try to stay at least one night in this hotel.,experience,1
852,684413909,So neat and clean ly,room,1
853,684413909,maintain there is swimming pool named infinity pool at 52floor only in the world family.,pool,0
854,684413909,Ther is metrotrain running below this hotel and dher is also casino .Breakfast,others,0
855,684413909,we get choice to select from 3 hotels .Everything perfect will definately stay here in my next visit,experience,1
856,684375378,We have just spent 3 nights at Marina Bay Sands.,,0
857,684375378,Itâ€™s like a city within a city.,,0
858,684375378,People people people.,,0
859,684375378,"Rude people, ignorant people, some courteous people, and a few smiles from staff.",experience,-1
860,684375378,The rooms are OK.,room,0
861,684375378,The bed is hard!,room,-1
862,684375378,Bathrooms are clean and well stocked.,room,1
863,684375378,,,0
864,684375378,The internet in the room and hotel is woeful!!,,-1
865,684375378,Constantly drops out.,,-1
866,684375378,The top deck pool is unique and easy to get a lounge.,pool,1
867,684375378,Just beware the photographer in the pool......,,0
868,684375378,they want from S$140 up......,,0
869,684375378,"The food in the restaurants is quite good, coffee is excessively expensive and drinks are even worse.",food,1
870,684375378,,,0
871,684375378,Forget about the Sands Rewards as it is a pain in the arse to register,others,-1
872,684375378,and then they want your passport to pick up the card!!!,,0
873,684169396,Spent 3 nights here in March 2019 on route to Perth.,,0
874,684169396,"Being an F1 fan and seeing this place during the race coverage, it was added to my bucket list of places to visit and to have a plunge in the infinity pool.",pool,0
875,684169396,I was not disappointed and hope to return for the Singapore Gran Prix sometime soon ðŸ˜Š,experience,1
876,684126863,"Stayed here with family in June, and had a nice stay.",experience,1
877,684126863,"The hotel is large, consisting of three towers with over 40 floors in each, so the number of guests is very high.",,0
878,684126863,"Most of the facilities have been designed for these numbers, so things worked mostly OK.",,0
879,684126863,"This is a nice luxury hotel, but most of the (very high) price of stay is for the infinity polls on the roof of the hotel, and the views to Singapore and views/access to the Marina Bay gardens.",others,1
880,684126863,"For those things one could pay that money (once), but for other (or longer) stays there are better luxury options in Singapore, and for (far?) less money.",others,-1
881,684126863,"Rooms higher up are more expensive, and rooms lower are less expensive.",,0
882,684126863,"Rooms are nice and modern, with the kind of decoration and facilities you would expect from a 5-star hotel (see",room,1
883,684116418,Beautiful Hotel with excellent services.,service,1
884,684116418,Stayed for 4 nights enjoyed every bit.,experience,1
885,684116418,Highlight was swimming pool at roof top called infinity pool very clean water with amazing view.,pool,1
886,684116418,Expensive but worth staying at least one night,others,1
887,684101248,Our Group of 7 paid a visit to the bar at the top of Marina Bay Sands.,,0
888,684101248,The view is undoubtedly spectacular!,experience,1
889,684101248,"Although each ticket holder was given $20 to spend at the bar, after purchasing 3 cocktails, 1 whiskey and 3 bowls of fries.",food,0
890,684101248,We were still out of pocket $70!,,0
891,684101248,You can view the pool from the bar and be tantalised by the fact you canâ€™t enter.,pool,0
892,684101248,We did not pay extra for the viewing platform and am not unhappy we didnâ€™t!,others,1
893,684101248,Iâ€™m not sure the view is that much better?!,,0
894,684101248,Definitely worth a visit!!,experience,1
895,684101248,"Grab a drink and soak up the scenery, youâ€™ll feel like youâ€™re on top of the world!",experience,1
896,684026869,"For the best that singapore hotel can offer, it does live up to its standard.",experience,1
897,684026869,"Its got great view and big space, view is amazing however, they restrict your entry for infinity pool for not more than what amount of access cards you hold.",pool,0
898,684026869,With it being this expensive to live here and limitation to accessibility.,,0
899,684026869,i think its not very worth unless your budget is high.,experience,-1
900,683865443,I stayed at the hotel recently.,,0
901,683865443,"The rooms were nice a big however our bags were delivered to the room late, someone came in the room to check if the mini bar was stocked instead of doing this prior to our arrival and there were a few finishing issues particularly with the hotel guest internet service not working and the air con controls in the room not responding...not to mention the check in being inefficient.",service,-1
902,683865443,It's a good hotel don't get me wrong,,1
903,683865443,"but it is a long way off for being classed as an elite hotel of the world, especially for the money you pay...worth it for the swimming pool....",others,-1
904,683865443,"but not as good as say the mirage in  vegas....as a second quick note, the restaurant CE la vie is not worth it.",food,-1
905,683865443,"Very over priced, food and service isn't great.",experience,-1
906,683865443,We were given the table next to,,0
907,683861666,I guess everything has been said in the earlier reviews already.,,0
908,683861666,"The hotel is located a bit outside the actual ""hotspot"" in Singapore (but all the shopping destinations etc. are still within walking distance), but the hotel itself is full of all kinds of experiences, the world-famous infinity pool being the highlight for us.",,0
909,683861666,The rooms were flawless in all regards.,room,1
910,683861666,,,0
911,683861666,The staff really goes the extra mile to make sure that you as a customer are happy.,service,1
912,683861666,We even got a complimentary upgrade to a bigger room and a nice chocolate cake served in our room since we had an anniversary.,room,0
913,683861666,,,0
914,683861666,"This isn't the most budget-friendly accomodation in Singapore, but as a once-in-a-lifetime experience it was really great.",experience,1
915,683861666,We were staying for just one night when travelling from Batam (Indonesia) to Johor,,0
916,683812719,"In previous visits to Singapore Iâ€™ve always considered staying at the Marina Bay Sands, now that I finally pulled the trigger on it Iâ€™m so glad that I did.",experience,1
917,683812719,"Everything about it is luxury, and itâ€™s proximity to the Gardens by the Bay is just the cherry on top.",others,1
918,683798210,It was my 4th time staying at MBS and I always enjoyed it.,experience,1
919,683798210,I always request high floor 11th floor up facing the gardens.,room,0
920,683798210,This time my family got room 3116.,room,0
921,683798210,When you are going to the infinity pool make sure to catch sunrise and sunset (wait for the buildings to open their lights up).,pool,0
922,683798210,The pool gets crowded at peak hours like 5-8pm,pool,0
923,683798210,so i advise to go early.,,0
924,683798210,Free towels are provided and you can bring it back to your rooms.,pool,0
925,683798210,,,0
926,683798210,Thereâ€™s a free observation deck visit on your stay so make sure to use them.,others,0
927,683798210,Thereâ€™s a pamphlet that they will give during the check in explore everything on it for free.,,0
928,683798210,There are lots of restaurants to choose from within the hotel and nearby.,food,0
929,683798210,,,0
930,683798210,Thereâ€™s an Express check out and it saves your time!,service,0
931,683798210,A deposit fee of S$200 is required upon check in on top if,,0
932,683798210,your,,0
933,683667598,"Very good service and friendly staff,, we been assisted all the things we been asked for.",service,1
934,683667598,The infinity pool was stunning with a great view and relaxing ambiance.,pool,1
935,683667598,Definitely coming back if we had a chance.,experience,1
936,683585299,The hotel itself is a destination!,experience,1
937,683585299,The breath taking view of the Singapore skyline from the infinity pool is unparalleled.,pool,1
938,683585299,The staff were so courteous and helpful.,service,1
939,683585299,"After a tiring day going around SG, itâ€™s very comforting to know that you will be going to a great hotel which is kept spotless by our daily room attendant Lei Chin.",service,1
940,683585299,"And whatâ€™s more, I didnâ€™t even mentioned to them that it was my wifeâ€™s birthday as the room was under my name.",,0
941,683585299,"They knew it possibly thru the passport they scanned when we checked-in and on her birthday, there was a complementary cake for her.",service,0
942,683585299,The entire stay was unforgettable and staying in MBS is something Iâ€™m looking forward to again when I visit SG.,experience,1
943,683562331,"If youâ€™re looking for a luxurious, top-notch and memorable vacation is Singapore Marina Bay Sands would not disappoint your needs.",experience,1
944,683562331,"Aside from the spacious room and great facilities they have very courteous, accomodating and sensitive staff to assist your needs, special thanks to Ms. Joanne Gonzaga for making sure our stay is beyond perfect and comfortable.",service,1
945,683465725,BEAUTIFUL hotel with amazing staff!,service,1
946,683465725,We were able to upgrade the room and had a killer view of the city and the bay!,room,1
947,683465725,The room was so big and so clean.,room,1
948,683465725,Truly impressed by every aspect of the hotel.,experience,1
949,683465725,"Itâ€™s close to everything, thereâ€™s an MRT station right below you, and a food court if you donâ€™t want to pay top notch prices.",food,0
950,683465725,My one complaint though is the buffets.,food,-1
951,683465725,There are 3 which is awesome but I wish there were more selections.,food,-1
952,683465725,"The international buffet was not what I was expecting, I was let down.",food,-1
953,683465725,I was expecting more selections like breakfast sandwiches (maybe Iâ€™m just homesick and looking for American breakfast foods).,food,0
954,683465725,"Other than my pickiness and homesickness, this is a beautiful hotel with beautiful people!",service,1
955,683465725,I would return!,others,1
956,683465725,Breakdown:  1.,,0
957,683465725,"Location: less than an hour taxi drive,",,0
958,683436098,This is a huge iconic property in Singapore.,,0
959,683436098,,,0
960,683436098,"Located just adjacent to Gardens by the Bay, it is an enormous complex of hotel towers and ultra high end shopping.",food,0
961,683436098,,,0
962,683436098,Absolutely worth a visit while in Singapore!,experience,1
963,683369205,This hotel is outstanding our flight got in late and they made the check in process seamless and we were thrilled to get room service and hit the bed quickly.,service,1
964,683369205,We got a room with a view and it didnâ€™t disappoint well worth spending the extra money.,room,1
965,683369205,The hotel is huge with a casino and a luxury shopping mall attached which is very convenient.,others,1
966,683369205,Now letâ€™s talk about the pool itâ€™s a experience thatâ€™s for sure.,pool,1
967,683369205,Chairs were readily available even on the weekend and service was great overall.,service,1
968,683369205,Lavo and spago are great spots for drinks and a quick bite.,food,1
969,683369205,Nightlife is also great a short walk to Marquee the best club in Singapore and Jordan Spitz is the man over there.,experience,1
970,683311288,We only stayed for 2 nights but it was definitely worth it!,experience,1
971,683311288,Our room was on the 32th floor and faced to the Garden.,,0
972,683311288,The view was impressive!,room,1
973,683311288,The infinity pool was a great experience itself (even though there were SO many people taking pictures).,food,1
974,683292333,"For me, MBS is the pinnacle of any stay in Singapore.",experience,1
975,683292333,They do everything magnificently.,service,1
976,683292333,"Notwithstanding, here are some of my tips:  * TRY STAY ON A HIGHER FLOOR",,0
977,683292333,*,,0
978,683292333,"I think it's obvious why, but it really does make a difference.",,0
979,683292333,We upgraded from a level 2-9 floor to the 43rd floor and boy were we impressed.,room,1
980,683292333,* CITY VIEW MORE SPECTACULAR,,0
981,683292333,(imo) *,,0
982,683292333,"My husband and I had a sea view, while my family had a city view.",room,0
983,683292333,"Imo, the city view was far more spectacular.",room,0
984,683292333,There are just so many things to look at + you get to see the light show in the evening.,,0
985,683292333,* ORDER ROOM SERVICE FOR BREAKFAST *,food,0
986,683292333,Because why not!?,,0
987,683292333,What is better than having your breakfast rolled in for you at an allotted time.,food,1
988,683292333,Would recommend sharing a continental or full english if you're not a big eater.,food,0
989,683292333,Plenty of food to share,,0
990,683149292,"i stayed for 4 nights during my business trip, and they gave me the room at the 50 floor.",,0
991,683149292,Rooms are very spacious even if (in my opinion) not aligned with a real 5 stars hotel.,room,1
992,683149292,I had in-room breakfast that is quite delicious with a very on time service.,food,1
993,683149292,It's useful to say that you pay only for the rooftop pool: this is only the reason why you should book only 1 night here in your lifetime.,pool,0
994,683149292,,,0
995,683149292,"I've tried all the restaurants and i can say that they are all fine, but nothing extreme excellent.",food,0
996,683149292,Nightclub super cool for your crazy nights!,others,1
997,683009296,Why go there?,,0
998,683009296,,,0
999,683009296,"The place to add to your ""check-list"" as you visit singapore.",,0
