,rev_id,sent_text,category,sentiment
5901,650632001,Views were amazing.,,0
5902,650632001,Close to all the good shops and restaurants.,food,1
5903,650632001,We’ll be back for the F1!,,0
5904,650608520,Beautiful hotel with an excellent staff and gorgeous views.,service,1
5905,650608520,The hotel is walking distance to the major attractions and food is delicious.,food,1
5906,650608520,As a guest you will have free access to the observation deck and the infinity pool is really really amazing!,pool,1
5907,650581090,Really nice hotel with gorgeous view.,,1
5909,650581090,"You have free excess to the observation deck on top of the hotel, otherwise you have to pay more than 20 dollars to get there.",others,0
5911,650581090,"Also swimming in the roof top pool is really amazing, nice view.",pool,1
5912,650581090,"It is kind of pricey, but well worth it.",,0
5914,650581050,We stayed at the MBS for a 2 night stay before our cruise.,,0
5916,650581050,We took a Grab from the airport ($16SGD),,0
5917,650581050,There are 2 checkin desks.,,0
5919,650581050,Tower 1 is the main desk.,,0
5920,650581050,Checkin was smooth.,service,1
5922,650581050,We arrived at around noon and were escorted to the VIP Check in area by the conceigre.,service,1
5924,650581050,We waited about 10 min to checkin.,service,0
5926,650581050,"While a smoking room was available immediately, I cannot stand smoke.  ",room,0
5927,650581050,So we waited about an hour for a nonsmoking room.,room,0
5928,650581050," While you wait, a temporary room card is available to give you access to the pool and gym.",others,0
5930,650581050,There is also luggage storage that is delivered to your room.,service,0
5931,650581050,Our room 3757 is in Tower 2.,room,0
5932,650581050,It was a garden view premier room.,room,0
5934,650581050,We had a small balcony overlooking the GBTB.,room,0
5936,650581050,Large bathtub and shower.,room,1
5938,650581050,The staff makes this 5 stars experience.,service,1
5942,650575025,"Incredible pool, wonderful staff, big and comfortable room, with an amazing view!",room,1
5943,650575025,A lot of restaurants and just a few steps from Gardens by the Bay.,food,0
5944,650575025,"The location is very good, you can do everything by foot or by bike.",,0
5945,650575025,Breakfast in the room is awesome!,food,1
5946,650575025,Highly recommend this Hotel!,,1
5947,650410439,"Very good hotel, very good service, great room and an abundance of food available.",food,1
5948,650410439,Not to mentioned the Skygarden and one of the best shopping in the world on your doorstep.,others,1
5949,650410439,This hotel must be done.,,0
5950,650410439,I would definitely advise upgrading to a room with view on the bay.,room,1
5951,650410439,gym session in the morning also very impressive.,others,1
5952,650395171,We stayed three nights at Marina Bay Sands last Christmas before we went to Langkawi.,,0
5953,650395171,We were with another family so we needed 5 rooms.,room,0
5954,650395171,We booked some nice rooms at one of the upper floors so the view is amazing.,room,1
5955,650395171,"When we came back from Langkawi we booked a few rooms just for the day, because we didn't want to hang around the airport for a whole day, but those rooms had a different view, to the park, which was beautiful too because the trees in the park are really stunning.",room,1
5956,650395171,It is like a scene from Avatar.,,0
5957,650395171,"The hotel lobby is crowded and everything is so huge, it's not a hotel you want to stay for more than a few days I guess.",others,0
5958,650395171,"But for a couple of days it's great, especially the Skypark with the rooftop swimmingpool, the restaurants and bars.",others,0
5960,650395171,We had dinner in the different,food,0
5961,650343294,After travelling for a month and staying in hostels I decided to treat myself to two nights at the Marina Bay.,,0
5962,650343294,"  Check in was smooth with no issues, I was able to check into my room a little earlier than 3pm.",service,-1
5963,650343294,"  The room was fantastic, clean and spacious.",room,1
5964,650343294,The bath tub was amazing!,room,1
5965,650343294,"  I ordered room service on the first night, which was very tasty!",food,1
5966,650343294,The main attraction was of course the infinity pool on floor 57.,pool,1
5967,650343294,It was very secure and you could only access it if you had your room key to swipe in and out.,,1
5969,650343294,"The water was a nice temperature, views were incredible.",pool,1
5970,650343294,There is an adult only section which was a bit quieter however the noise levels were not an issue for me personally.,pool,0
5971,650343294,Excellent service through out.,service,1
5972,650343294,"Shops, restaurants and attractions to keep you occupied through out",others,1
5973,650300038,"yes, it is indeed a bit pricey but the hotel amenities makes the stay worth it!",others,1
5974,650300038,plus the location of the hotel is at the heart of the city so you can easily go around SG.,others,1
5975,650300038,"However, although the view at the top was great, i am never satisfied with my infinity pool experience.",pool,-1
5976,650300038,(I checked in Marina Bay 3x already).,,0
5977,650300038,There are a LOT of tourists!,,0
5978,650300038,😱 You can't really relax anymore.,,0
5979,650300038,It is too crowded for me.,,-1
5980,650300038,but you have to try it at least once.,,0
5982,650223065,Did not stay in hotel but enjoyed walking around the hotels and Shoppes.,others,1
5983,650223065,"Make sure to get your Lifestyle Marina Sands card for discounts - got us 15% off at Rise sunday lunch, and applies to many venues.",food,1
5984,650217708,Marina Bay Sands is an awesome location with an amazing view.,,1
5985,650217708,From the 40 floor we had an incredible view of the Garden by the Bay especially in the night when everything is lighted.,others,1
5986,650217708,The Marina Promenade is very beautiful as well.,others,1
5987,650217708,The room and the bathroom very clean with an excellent housekeeping service.,room,1
5988,650217708,A very big breakfast variety at Rise Restaurant.,food,1
5989,650217708,Everything was excellent!,,1
5992,650205262,This is one of those places where you cross off your bucket list and not go again.,,0
5993,650205262,"Likes: Infinity Pool and Sky Park, clean and spacious rooms, complimentary wi-fi (excellent speeds).",room,1
5994,650205262,"Location near Gardens by the Bay, The Shoppes and Marina Bay.",others,0
5996,650205262,Dislikes: check-in process can be cumbersome with long queues and requirement of ID for ALL guests.,service,-1
5998,650205262,No cheap food options nearby.,food,-1
5999,650205262,Infinity pool is moderately crowded (it's not a canned sardine experience like some people say it is),pool,-1
