sent_id,rev_id,sent_text,category,sentiment
932,683578069,Service was absolutely amazing with great tea recommendations and timely check ins.,service,1
933,683578069,Food was great and we liked everything on the tray.,food,1
934,683578069,Overall an amazing experience thanks to Lalikumar.,,1
935,683578069,Will definitely be back.,,1
936,683575374,Decided to have an afternoon tea birthday celebration at the courtyard.,food,0
937,683575374,"The service provided by Laukumar, Albert and Lailanie was impeccable from the moment we sat down, with constant checks on our needs.",service,0
938,683575374,"The food selection was great, and has unlimited refill.",food,1
939,683575374,"Tea is from twg and has a good selection from white to green and black,and can be changed to another type when required.",food,1
940,683575374,"The surprise for us was mid way through, the service team even brought a small cake out for us,knowing that it was our birthday.",service,1
941,683575374,"Will strongly recommend this afternoon tea experience for anyone who just wants to enjoy good company, service and food for a relaxing afternoon in Singapore.",food,1
942,683427302,Excellent fine dining experience !!!,food,1
943,683427302,Very friendly accommodating and considerate staff !!,service,1
944,683427302,Helped to cater meal to suit all requirements- Vegan and Vegetarian and special dietary requirements.,service,1
945,683427302,The food was excellent !!!!!,food,1
946,683427302,"Special call out to the wonderful staff - Mee Wan, Penny and Yvonne - who made it so special for us !!!!!",service,1
947,683427302,The ambience was wonderful - pristinely decorated !!!!!,,1
948,683427302,Would love to visit again !!!!!,,1
949,683418480,Really good service by Lalikumar and co. They accommodated our vegetarian request.,service,1
950,683418480,The dessert collection is one of the best in Singapore.,food,1
952,683418480,50% off for standard chartered card holders.,,0
953,683418480,Will come here again.,,0
954,683413500,"That was my first time to visit Fullerton Hotel, and Town restaurant as well.",food,1
955,683413500,I want to talk about Town restaurant because Food and atmosphere is perfect.,food,1
956,683413500,"Moreover, staffs are very kind to me, aspecially Lucia.",service,1
957,683413500,She was very friendly and professional.,service,1
958,683413500,I will definitely recommend this hotel to my friends.,,1
959,683406269,Lalikumar and Jenny provided a lot of attention and were very friendly.,service,1
960,683406269,My father is a regular at the Courtyard and Lalikumar always remembers our family and greets us with a smile.,service,1
961,683406269,It was some of the best memories we have had at the Fullerton!,,1
962,683372967,"Nice relaxing plave to spend an afternoon, accompanied by live harp performance.",others,1
964,683372967,Great service from Lalikumar and team.,service,1
965,683372967,Food was served within minutes of settling down and sufficient attention to ensure you have enough drinks.,food,1
966,683372967,Freeflow buffet style for food items.,food,0
967,683372829,had an amazing time at the courtyard with my family.,,1
968,683372829,"food quality and service were amazing, thanks to the amazing staff Lalikumar & Lai.",service,1
969,683372829,they really made sure everything was perfect for us.,,1
970,683372829,would come again!,,0
971,683352146,Great ambience and setting with live music by a harpist.,others,1
972,683352146,Special mention to Lalikumar and team for rendering sweet and thoughtful service.,service,1
973,683352146,Do remember to bring most credit cards to enjoy special card discounts!,,1
974,683349172,"Excellent service that exceeds expectations from when I first entered, all the way until I finished my afternoon tea with my mum.",service,1
975,683349172,Special thanks to Mr Lalikumar who was the one attending to us.,service,1
976,683349172,He is a very nice and pleasant person.,service,1
977,683349172,"From my observation, he also attends to other customers just as well as he was to us.",service,1
978,683349172,"As HR from another hotel, I would hire him if I could and I would definitely recommend my friends and family for hi-tea here as well.",service,1
979,683342876,"I had a great experience at Courtyard - was there celebrating my girlfriend’s birthday and they surprised her with a cake, and a card with a photo they took!",service,1
981,683342876,Thank you for making our day!,,1
982,683342876,"Special shout out to Lai, Laukumar and Aubert for serving us so well! 5 stars, and more.",service,1
983,683110125,Had the buffet high tea with 3 friends celebrating my birthday @,food,1
985,683110125,The patries and teas were good and the staff were very attentive.,service,1
986,683110125,The staff sprang a surprise birthday cake and sang birthday song for me.,service,1
987,683110125,How very sweet of them.,service,1
988,683110125,"Thank you very much Lalikumar, Angeina, Camilla and Alson.",service,1
989,683110125,I was also given a printed photo which they took for me and this is definitely a day I will remember.,service,1
990,683109093,Very good & excellent service .,service,1
991,683109093,Lalikumar who handle our table is very friendly & comes to check on us every now & then to ensure that we are not lacking anything.,service,1
992,683109093,And place is also not noisy (not sure if this is because it’s a weekday ),,-1
993,683109093,so it’s great for catchup with frens.,,1
994,683109093,Glad we make the choice to come here.,,1
995,683099580,Great ambience and service by Lalikumar Camilla!,service,1
996,683099580,Great food too!,food,1
997,683099580,Was greeted with the friendly and helpful staff who was always on hand to cater to our requirements.,service,1
998,683099580,The harpist playing classical music added to the relaxing and luxurious feel of the place.,others,1
999,682869317,"I have meals at Jade for several occassions; and coincidentally, the same table was reserved for us, served by Yvonne.  ",food,0
1000,682869317,"We enjoyed the ambience, quality food and excellent service from Yvonne.",food,1
1001,682869317,"On an occasion, she advised us that the portion of the roast duck would be decided after we had selected the various dishes to avoid over-order and food wastage.",food,-1
1002,682869317,We were very impressed by her kind gesture.,,1
1004,682869317,"For the good food and service, we highly recommend Jade.",food,1
1011,682832613,Wonderful services by Lailanie and Geraldine for the afternoon tea in the hotel.,service,1
1012,682832613,They are very friendly and they will chat with you comfortably.,service,1
1013,682832613,A very nice and cozy environment for a relaxing day with your family and friends.,,1
1014,682832613,I will definitely come again :),,1
1015,682794597,We came to Singapore to celebrate our wedding anniversary.,,1
1016,682794597,The Fullerton Hotel is the perfect place to stay in a great heritage enviroment.,,1
1017,682794597,"the entire hotel, the rooms, the service and the extremely friendly and courteous staff make this stay very pleasant.",service,1
1018,682794597,"Many thanks to the entire team of Fullerton and especially to Patricia, Steve, Fish, Cherry, Boon and Celine.",service,1
1019,682677376,Been traveling to Singapore these year and stayed in all the 5 star hotels; Fullerton is on the top of my list now.,,1
1020,682677376,I very particular with service and had high expectation especially from luxury brands.,service,0
1021,682677376,I'm not loyal to any particular hotels chain and not usually write a review nor reply a survey.,,-1
1022,682677376,"However, i decided to share my comment this time as the service i received here was extraordinary and beyond my expectation.",service,1
1023,682677376,The luxurious room with awesome amenities; the service from reception to housekeeping.,service,1
1024,682677376,Everyone are the stars and diamond of this property.,service,1
1025,682677376,"Especially thanks to Ms Kate, the manager on duty who provide excellent service.",service,1
1026,682677376,I really enjoyed my stay and will definitely come back again.,,1
1027,682677376,Look forward for my year end trip in Singapore Fullerton again!,,0
1028,682575655,I spent 20 odd nights in the hotel for work with a group of others.,,-1
1029,682575655,The rooms are fantastic - very large with good work space and plenty of room.,room,1
1030,682575655,Housekeeping was very good - with the rooms thoroughly cleaned during the day and the beds turned down at night.,room,1
1031,682575655,The breakfast was thoroughly enjoyable with an excellent selection of varying cuisines and a great range of fresh fruit.,food,1
1032,682575655,Eggs ordered as you like them.,food,1
1033,682575655,Fresh bread everyday,food,1
1034,682575655,and some great dim sum.,food,1
1036,682575655,Not a terrible experience for staying so long.,,1
1037,682451895,"The staff are friendly, helpful and very professional.",service,1
1038,682451895,The hotel is in an excellent location and there’s many options for dining and entertainment.,others,1
1039,682451895,This was a wonderful stopover and relaxing way to end of a holiday.,,1
1040,682356429,I was dining at the lighthouse restaurant in June 2019 .,food,0
1041,682356429,The food was scrumptious and the atmosphere was great.,food,1
1042,682356429,It was also a great pleasure to be served by the waiters Khalid and Ian for the services rendered to us.,service,1
1043,682356429,I will definitely be back to the lighthouse should the opportunity arise .,,1
1044,682324289,"was such a delight to be served by their staff, khalid.",service,1
1045,682324289,"it was such a pleasure to be served by him,thank you for such a great experience.with such exquisite service,wonderful meal and a pleasing view, will definitely come back again!",service,1
1046,682323105,Very satisfied The staff were very friendly and have a excellent service.,service,1
1047,682323105,"Besides that, they also provide a good advice of the food selection.",food,1
1048,682323105,"Especially Yeeming, Meewan & Grace...",service,0
1049,682323105,Will come back again when visit Singapore,,0
1050,682323025,I went to The Lighthouse restaurant on the 18th of June around noon.,food,0
1051,682323025,The service provided by Alexandra and Khalid were absolutely ; I have never experienced better service anywhere before.,service,-1
1052,682323025,"The food there is delicious, and the service is fantastic.",food,1
1053,682323025,I would definitely come back here again.,,1
1054,682322564,I had an enjoyable lunch with my friends in The Lighthouse restaurant.,food,1
1055,682322564,The service rendered by Khalid and Ian was topnotch.,service,0
1056,682322564,"The food was spectacular, a must try for every dish.",food,0
1057,682322564,Will be looking forward to coming again in the near future.,,0
1058,682322564,Thank you so much for the great experience.,,1
1059,682168567,This is the third time I have stayed at the Fullterton and without question I recommend the hotel to all.,,-1
1060,682168567,You cannot find a comfier stay in Singapore and the staff are so welcoming and attentive.,service,1
1061,682168567,"The hotel is spotless, full of good food and so well located.",food,1
1063,682168567,I would not want to stay anywhere else!,,-1
1064,682168567,"Thank  you to Mr Boon, Ms Pauline and all the Front of House staff who remember me each time and make sure I am very happy. :-)",service,1
1067,682121441,"I visit town restaurant with my hk friends on 17/6 Monday, when we start eating the nasi goreng ikan billis I found it have a hair inside,  when Lucia passby my table, I mention about this and keep low profile to ask her to inform the chef without acknowledging with other customers, Lucia really inform the chef and end up to change the fried rice,i have inform to Cheryl about this thing,  shr very appreciated, I n my friends very appreciated because Fullerton Hotel have this good staff,  ",service,1
1068,682121441,"I hope next time when I returning to town restaurants, I wish I can see Lucia And Cheryl to serve us again.",food,1
1070,682121441,Thank you  Jasontai102525@gmail.com.com,,1
1071,682099475,"Had a stop over prior to flying home to Melbourne , a terrific hotel with highly capable staff who a very happy to assist.",service,1
1072,682099475,Breakfast was very good although the coffee training would be a good idea.,food,1
1073,682099475,"Room had a good view and house keeping was excellent, thanks Simon .",room,1
1074,682099475,"We were helped with our Enquiries by Anais Faucher who went out of her way to make our time at The Fullerton a great experience , thank Anais .",,1
1075,682099475,Our cocktail host Juan Paolo Perlada was also very good with his service plus the travel tips for touring the city sights.,service,1
1076,682099475,We stayed on the 4th floor giving easy access to the large pool and easy walks to all points of the hotel and then to the city sights.,pool,1
1077,682099475,Special thanks to the doormen who arranged our taxis .,service,1
1078,682099475,Will stay there again .,,0
1079,682093342,Nice relaxing afternoon tea with chill music played and a good selection of teas and coffee.,food,1
1080,682093342,The savoury and sweet selection can have more selection though,food,1
1082,682093342,it was still a nice afternoon tea.,food,1
1083,682093342,Key lime tart is a must try!,food,0
1084,682081944,"Excellent food, excellent service, excellent ambience.",food,1
1085,682081944,Lalikuma was extremely helpful and attentive in advising us on the menu and tea.,service,1
1086,682081944,Strongly recommend coming here for a relaxing and enjoyable afternoon.,,1
1087,682051628,What a great hotel.,,1
1088,682051628,"Food great, customer service fantastic.",service,1
1089,682051628,Roof terrace bar has the best view.,food,1
1092,682051628,The f and b manager in the courtyard restaurant was superb too! 👍.,food,1
1093,682051628,The outdoor seating in the tower restaurant overlooks the river and was cool.,food,1
1095,682041449,"I stayed here with my family for three nights on the way back from the Maldives, we booked two Straits Club Premier Quay Rooms, lovely rooms with lovely views and the hotel is in a great location close to plenty of good restaurants.  ",room,1
1096,682041449,The Straits Club lounge was very good with a wide selection of canapés ect.,food,1
1098,682041449,The down stairs buffet breakfast had absolutely everything you could want.,food,1
1100,682041449,"Lovely hotel, I would definitely come back if visiting Singapore again.",,1
1101,681870930,Had a staycay at fullerton over the weekend.,,0
1102,681870930,Really great service from thr concierge to the front desk as well as the waitress from post bar.,service,1
1103,681870930,"Fullerton upgraded my room to junior suite and the room was really big, with high ceiling and comfy bed.",room,0
1104,681870930,There is even a pillow menu!,,0
1105,681870930,Will definitely want to stay here again (:,,1
1106,681869640,"Steve,chloe,Yusuf,Cheryl and J.H waited me and my family today for dinner at the Fullerton Hotel.",service,0
1107,681869640,They were very polite and kind and provided very good service.,service,1
1108,681869640,My family and I were very pleased and we enjoyed a wonderful night.,,1
1109,681800010,My trip to the Fullerton was superb.,,1
1110,681800010,"I was greeted by the wonderful Gladys Obana, Guest Relations Manager, at midnight, who provided fabulous service throughout my stay at the Fullerton.",service,1
1111,681800010,The location is excellent and the staff very attentive.,service,1
1112,681675629,Great night with my friend here at The Fullerton Hotel.,,1
1113,681675629,Food and drinks are amazing!,food,1
1114,681675629,Service of Lalaine from Town and Rey and Raffy from The Lighthouse is simply the best!,service,1
1115,681675629,"By the way, best spot to see the beauty of Singapore’s Marina Bay.",,1
1116,681653461,"The staffs at Fullerton Jade are very helpful especially yee ming, penny and alan.",service,1
1117,681653461,They took care of our old folks and recommended us dishes that suits their taste.,,1
1118,681653461,Also they also celebrated my fathers birthday with a cake and even gave us a photo  for momento.,,1
1119,681653461,Thank you yee ming/penny/alan!,service,1
1120,681653461,Great service great ambience great food!,service,1
1121,681653238,My family and I had a great gastronomic time celebrating Father’s Day at Fullerton Hotel’s Town Restaurant!,food,1
1122,681653238,Will definitely come back next time to savor their next feature cuisine.,food,1
1123,681653238,"  The staff (Yusuf, Belle & Chelly) assigned to  our area were very friendly and very attentive to our’s as well as  other guest’s needs.",service,1
1124,681653238,#ERROR!,,1
1126,681653238,I need to highlight Town’s Assistant Manager (Steve Ho) and commend him for the surprise family picture card he gave to all fathers dining tonight.,service,1
1128,681649576,I enjoyed the range of chocolate available at the buffet.,food,1
1129,681649576,"Despite the small range of savoury items, as a person with a sweet tooth, I enjoyed the tarts and cakes a lot.",food,1
1130,681649576,"Additionally, the chocolate and strawberry ice cream were quite nice.",food,1
1131,681648007,Service from staff awesome 👏🏾.,service,1
1132,681648007,Attending to our wants and needs.,,0
1133,681648007,Complimentary cake was provided since it was our anniversary and flower petals shaped of a heart was on the table.,food,1
1134,681648007,"Thanks to STEVE, BELLE, GEORGE, J.H, LILLIAN & CHERLY for making our dinner most wonderful. 💖💖",food,1
1136,681647361,Had the most wonderful dinner at the town restaurant!,food,1
1137,681647361,Variety of dishes and v tasty!,food,0
1138,681647361,"The service was extremely good to name a few Cheryl,Lillian,J.H, George, belle and Steve.",service,1
1139,681647361,Made us feel special on our anniversary night and paid lots of attention to us.,service,1
1140,681647361,Ensured we were comfortable and satisfied throughout the entire evening!,service,1
1141,681644702,"Steve, Lilian, George, WeiLun, JiaHui, Cherry, Belle, Yusuf and Chloe  Excellent team attentive and friendly in their service wonderful ambience good food enjoyed ourselves very much will definitely return again",service,1
1142,681644639,"Steve, Li Lian, George, Wei Lun, Jia Hui, Cherly, Belle,  Yusuf, Chloe The service has been excellent, very attentive and friendly.",service,1
1143,681644639,The food spread is wonderful and we would love to return for another visit.,food,1
1144,681620796,Stayed at a quay room with beautiful views of the river and colonial government buildings.,room,1
1145,681620796,Read through previous reviews so I insisted on a newly renovated room.,room,0
1146,681620796,Room is beautifully decorated and rich fabrics and fine furniture.,room,1
1147,681620796,The room is clean and spacious compared to other hotel room I’ve stayed in but,room,1
1148,681620796,gets a little cramp with the extra bed.,room,-1
1149,681620796,AC was very cold ideal for the very hot Singapore weather.,,1
1150,681620796,Service in the hotel was top notched with people from the front desk and concierge going out of the way to show the the rooms and facilities.,service,1
1151,681620796,Pool facilities were ok again with beautiful views on the colonial government buildings but,pool,1
1152,681620796,needs to be cleared more often since chairs and tables still had used glasses and used towels on them.,service,-1
1153,681620796,"And speaking of pool towels, those",pool,0
1154,681616196,Lovely afternoon tea!,food,1
1155,681616196,All the staff were nice and friendly.,service,1
1156,681616196,Special shout out to Lalit Kumar for taking care of us with a wonderful smile.,service,1
1157,681616196,Will definitely come back again for the good food and brilliant service.,food,1
1158,681595003,My wife organized a high tea at the Fullerton Courtyard for a pleasant Fathers’ Day celebration.,food,1
1159,681595003,We got more than we all bargained for!,,0
1160,681595003,Many thanks to Lalikumar & his team for their excellent hospitality.,service,1
1161,681595003,The kids were so happy and thoroughly enjoyed the afternoon tea.,food,1
1162,681595003,The venue atmosphere was so relaxing with the natural sunlight and the live music from the harp.,others,1
1163,681595003,"Food was awesome, especially the chocolates!",food,1
1164,681595003,"A must for high tea, especially with the family!",food,0
1165,681594768,Had an enjoyable time here and received really great service from Lali Kumar and his team!,service,1
1166,681594768,:) keep it up!,,1
1167,681594768,Food was also excellent.,food,1
1168,681594768,"Though the selection was small, the quality was kept consistent!",,0
1169,681594768,Really a good conducive place to have a a good break away from the hustle and bustle of life,food,1
1170,681590745,"The team (Camilla, lalikumar) have been providing excellent service and made my gathering really enjoyable.",service,1
1171,681590745,Esp lalikumar and his lame jokes :) the food was decent and presentable.,food,1
1172,681590745,The ambient is what we are going for :),,1
1173,681574007,"With a free afternoon in Singapore, why wouldn't you stop in to The Fullerton for high tea?",food,1
1174,681574007,It did not disappoint!!!,,1
1175,681574007,"The building is simply exquisite, and the staff are incredibly helpful and lovely, nothing was too much for them!",service,1
1176,681574007,Their knowledge of the food and drink was amazing and very helpful.,food,1
1177,681574007,Thankyou Albert and Josephine!,,0
1178,681574007,And the food was second to none!!,food,0
1179,681574007,Could not recommend any higher!!,,-1
1180,681574007,This is a must do!!,,0
1181,681552542,Absolutely amazing hotel set inside the old post office it’s incredible the grandeur of such an old building.,,1
1182,681552542,"Drinks on roof top bar yes and dinner in the restaurant below to die for, incredible service and totally worth the expense.",food,1
1183,681438996,Yee Ming and Penny were very hosts to us.,,0
1184,681438996,They took good care of us and alway making sure our foods served on time.,food,1
1185,681438996,"We will visit them soon, love their newly renovated restaurant.",food,1
1186,681438996,The food and environment really good and nice.,food,1
1187,681427583,"The town restaurant never fails to wow us with the fresh seafood, yummy local dishes and excellent service.",service,1
1188,681427583,"Kudos to the team: Steve, Belle, Lilian, Chloe, Yusuf, Wei Lun, George, Cherly and Jeff for the great hospitality.",,1
1189,681424727,Had dinner with my family here.,food,0
1190,681424727,"Food was delicious and service was attentive and perfect especially from Penny, Yan Shuo and Yee Ming.",food,1
1191,681424727,We enjoyed the food and ambience here.,food,1
1192,681424727,Definitely will come back again.,,1
1195,680976162,My friends and I went to The Lighthouse for lunch for some celebration.,food,1
1196,680976162,"The food was superb and the staffs were very hospitable, welcoming, friendly and attentive.",service,1
1198,680976162,Our dining experience is memorable and a great one.,food,1
1199,680976162,We will for sure dine again and even recommend to others.,food,1
1200,680976162,"Special thanks to Chef Carlo Marengoni, to the Assistant Manager Rey Zaldivar and to Jay for their outstanding service!",service,1
1201,680966486,Great evening spent at the roof top bar of The Fullerton Hotel - Singapore!,food,1
1202,680966486,Friendly staff Ian and Raffy were entertaining and fun to talk to with great 360 views of the city.,service,1
1203,680966486,"A great place to enjoy some music, company and good times!",,1
1204,680960042,The Fullerton is a beautiful hotel downtown Singapore.,,1
1205,680960042,Everybody was great.,,1
1206,680960042,There we two brillant stars that headed the dreamteam: Camilla from the Philipines and Stella from South Korea.,service,0
1207,680960042,It is like having Michael Jordan and Lebron James in the same line up.,,1
1208,680960042,These ladies truly know how what guest satisfaction means and bring hospitality to the next level.,service,1
1209,680960042,They have a great future ahead of them!,,1
1211,680916721,Fullerton is a beautiful property with the perfect ambience for afternoon tea.,food,1
1212,680916721,The food was amazing and the staff were perfect.,service,1
1213,680916721,Special thanks to the entire courtyard staff especially Lalikumar & Angelina.,service,1
1214,680916721,They were so attentive and took wonderful care of us.,,1
1215,680916721,Angelina even went the extra mile to prepare a special drink for us!,food,1
1216,680916721,Thank you for making our afternoon tea so special.,food,1
1217,680916721,We especially enjoyed the harpist’s soothing melody that floats through the whole courtyard.,others,1
1219,680916721,It is amazing how genuine and personalised the service was and we will definitely be back soon!,service,1
1220,680910619,Had an amazing experience at Fullerton .,,1
1221,680910619,Lalikumar served us and gave us 5 star service.,service,0
1222,680910619,My whole family were so satisfied and will definitely come back again.,,1
1223,680910619,I will recommend my friends to come here.,,1
1224,680900927,"Great food and service,  especially from  the head waiter Mr Lalikumar  ",service,1
1225,680900927,Camilla and Lai.,,0
1226,680900927,they went above and beyond in looking after me and friends.,,1
1227,680900927,We will be back again for sure.,,1
1228,680900927,Oh I also loved the harpist.,,1
1229,680895655,The staff had given excellent service!,service,1
1230,680895655,Even had a cake from them as well as complementary cookies served with beautifully decorated sugar sculptures (since we ordered the set).,food,1
1231,680895655,The food was great and the ambience too.,food,1
1232,680708370,Great food and excellent service!,food,1
1233,680708370,The staff were super accommodating and were attentive to our needs.,service,1
1234,680708370,Duck and coconut soup are excellent dishes.,,1
1235,680708370,Would highly recommend for business meetings/ casual dining.,food,1
1236,680708370,Staff who helped us : Yvonne Evelyn and Penny from jade restaurant.,service,0
1237,680678824,We celebrated my husband birthday last week.,,1
1238,680678824,"Is our first time had buffet in the Fullerton hotel, food selection is good, seafood was okay, worth for the price as we only pay for $85 per person.",food,1
1239,680678824,But the service standard is the best among other hotels in the city.,service,1
1240,680678824," Staff seem genuine and loves their job, always had smile and very polite.",service,1
1241,680678824,"The best thing is they gave my husband a surprise with a slice of cake and birthday song sang out loud by the manager - Steve, and his team.",service,1
